timestamp,temparature,humidity,pressure
2025-12-13 21:40:43,31.153,36.8,1015.117
2025-12-13 21:40:48,31.265,37.0,1015.103
2025-12-13 21:40:53,31.415,37.4,1015.057
2025-12-13 21:40:58,31.340,36.6,1015.089
2025-12-13 21:41:03,31.303,36.5,1015.044
2025-12-13 21:41:08,31.209,36.7,1015.108
2025-12-13 21:41:13,31.359,36.9,1015.154
2025-12-13 21:41:18,31.265,38.2,1015.115
2025-12-13 21:41:23,31.284,36.5,1015.126
2025-12-13 21:41:28,31.321,36.8,1015.106
2025-12-13 21:41:33,31.228,36.9,1015.131
2025-12-13 21:41:38,31.209,36.6,1015.085
2025-12-13 21:41:43,31.190,36.7,1015.094
2025-12-13 21:41:48,31.265,36.5,1015.094
2025-12-13 21:41:54,31.359,36.6,1015.130
2025-12-13 21:41:59,31.303,36.4,1015.158
2025-12-13 21:42:04,31.190,36.9,1015.128
2025-12-13 21:42:09,31.284,36.9,1015.081
2025-12-13 21:42:14,31.153,36.6,1015.116
2025-12-13 21:42:19,31.153,36.7,1015.204
2025-12-13 21:42:24,31.171,36.7,1015.224
2025-12-13 21:42:29,31.228,36.9,1015.124
2025-12-13 21:42:34,31.115,36.7,1015.124
2025-12-13 21:42:39,31.190,37.0,1015.091
2025-12-13 21:42:44,31.171,36.8,1015.128
2025-12-13 21:42:49,31.303,36.7,1015.108
2025-12-13 21:42:54,31.228,36.9,1015.106
2025-12-13 21:42:59,31.246,36.6,1015.183
2025-12-13 21:43:04,31.228,36.7,1015.121
2025-12-13 21:43:09,31.246,36.7,1015.036
2025-12-13 21:43:14,31.321,36.7,1015.113
2025-12-13 21:43:19,31.246,36.6,1015.159
2025-12-13 21:43:24,31.303,36.6,1015.119
2025-12-13 21:43:29,31.359,36.9,1015.143
2025-12-13 21:43:34,31.190,36.8,1015.145
2025-12-13 21:43:39,31.228,36.8,1015.054
2025-12-13 21:43:44,31.171,36.8,1015.070
2025-12-13 21:43:49,31.246,36.6,1015.057
2025-12-13 21:43:54,31.153,36.7,1015.102
2025-12-13 21:43:59,31.171,36.8,1015.092
2025-12-13 21:44:04,31.228,36.9,1015.105
2025-12-13 21:44:09,31.303,36.6,1015.071
2025-12-13 21:44:14,31.284,36.7,1015.077
2025-12-13 21:44:19,31.246,36.6,1015.014
2025-12-13 21:44:24,31.359,36.7,1015.125
2025-12-13 21:44:29,31.340,36.8,1015.056
2025-12-13 21:44:34,31.359,36.5,1015.055
2025-12-13 21:44:39,31.359,36.4,1015.040
2025-12-13 21:44:44,31.359,36.9,1015.105
2025-12-13 21:44:49,31.153,36.9,1015.082
2025-12-13 21:44:54,31.396,36.5,1015.065
2025-12-13 21:44:59,31.303,36.6,1015.100
2025-12-13 21:45:04,31.246,36.6,1015.122
2025-12-13 21:45:09,31.228,36.7,1015.109
2025-12-13 21:45:14,31.209,36.6,1015.105
2025-12-13 21:45:19,31.190,36.6,1015.063
2025-12-13 21:45:24,31.303,36.7,1015.050
2025-12-13 21:45:29,31.340,36.8,1015.031
2025-12-13 21:45:34,31.340,36.8,1015.039
2025-12-13 21:45:39,31.303,36.5,1015.029
2025-12-13 21:45:44,31.396,36.6,1014.985
2025-12-13 21:45:49,31.209,36.4,1014.991
2025-12-13 21:45:54,31.246,36.6,1015.009
2025-12-13 21:45:59,31.209,36.6,1015.028
2025-12-13 21:46:04,31.359,36.9,1015.075
2025-12-13 21:46:09,31.246,36.6,1015.032
2025-12-13 21:46:14,31.378,36.6,1015.014
2025-12-13 21:46:19,31.284,36.5,1015.039
2025-12-13 21:46:24,31.246,36.8,1015.065
2025-12-13 21:46:29,31.228,36.9,1015.044
2025-12-13 21:46:34,31.153,36.4,1015.029
2025-12-13 21:46:39,31.190,36.7,1015.019
2025-12-13 21:46:44,31.359,36.6,1014.986
2025-12-13 21:46:49,31.284,36.7,1014.968
2025-12-13 21:46:54,31.246,36.5,1014.990
2025-12-13 21:46:59,31.171,36.1,1014.975
2025-12-13 21:47:04,31.190,36.8,1014.991
2025-12-13 21:47:09,31.246,36.6,1015.013
2025-12-13 21:47:14,31.303,36.7,1014.986
2025-12-13 21:47:19,31.171,36.7,1014.967
2025-12-13 21:47:24,31.246,36.9,1014.976
2025-12-13 21:47:29,31.303,36.7,1014.987
2025-12-13 21:47:34,31.228,36.6,1015.046
2025-12-13 21:47:39,31.246,36.7,1015.018
2025-12-13 21:47:44,31.228,36.9,1014.958
2025-12-13 21:47:49,31.190,36.6,1014.957
2025-12-13 21:47:54,31.246,36.7,1014.981
2025-12-13 21:47:59,31.303,36.6,1015.038
2025-12-13 21:48:04,31.284,36.6,1015.062
2025-12-13 21:48:09,31.209,36.8,1014.994
2025-12-13 21:48:14,31.209,35.8,1014.984
2025-12-13 21:48:19,31.209,36.6,1014.926
2025-12-13 21:48:24,31.265,36.7,1014.972
2025-12-13 21:48:29,31.078,36.6,1015.032
2025-12-13 21:48:34,31.246,36.7,1015.026
2025-12-13 21:48:39,31.171,36.8,1015.030
2025-12-13 21:48:44,31.228,36.3,1014.935
2025-12-13 21:48:49,31.284,36.6,1015.078
2025-12-13 21:48:54,31.265,36.7,1015.061
2025-12-13 21:48:59,31.228,36.8,1015.080
2025-12-13 21:49:04,31.153,36.9,1015.067
2025-12-13 21:49:09,31.265,36.9,1015.080
2025-12-13 21:49:14,31.340,36.9,1014.990
2025-12-13 21:49:19,31.303,36.8,1015.022
2025-12-13 21:49:24,31.265,36.6,1015.014
2025-12-13 21:49:29,31.171,36.5,1015.013
2025-12-13 21:49:34,31.321,36.3,1015.026
2025-12-13 21:49:39,31.284,36.7,1015.015
2025-12-13 21:49:44,31.228,36.4,1015.035
2025-12-13 21:49:49,31.359,36.7,1015.017
2025-12-13 21:49:54,31.228,36.5,1015.065
2025-12-13 21:49:59,31.303,36.7,1015.089
2025-12-13 21:50:04,31.321,36.6,1015.139
2025-12-13 21:50:09,31.396,36.9,1015.098
2025-12-13 21:50:14,31.228,36.5,1015.096
2025-12-13 21:50:19,31.171,36.5,1015.164
2025-12-13 21:50:25,31.246,36.6,1015.040
2025-12-13 21:50:30,31.246,36.7,1015.081
2025-12-13 21:50:35,31.265,36.6,1015.114
2025-12-13 21:50:40,31.228,36.7,1015.063
2025-12-13 21:50:45,31.303,36.5,1015.055
2025-12-13 21:50:50,31.265,36.4,1015.060
2025-12-13 21:50:55,31.265,36.4,1015.066
2025-12-13 21:51:00,31.246,36.6,1015.133
2025-12-13 21:51:05,31.228,36.5,1015.102
2025-12-13 21:51:10,31.246,36.6,1015.086
2025-12-13 21:51:15,31.321,36.6,1015.043
2025-12-13 21:51:20,31.284,36.6,1015.020
2025-12-13 21:51:25,31.153,36.5,1015.037
2025-12-13 21:51:30,31.134,36.5,1015.051
2025-12-13 21:51:35,31.134,36.7,1015.078
2025-12-13 21:51:40,31.321,36.8,1015.071
2025-12-13 21:51:45,31.209,36.8,1015.034
2025-12-13 21:51:50,31.078,36.5,1015.062
2025-12-13 21:51:55,31.246,36.6,1015.037
2025-12-13 21:52:00,31.209,36.6,1015.088
2025-12-13 21:52:05,31.171,36.7,1015.074
2025-12-13 21:52:10,31.303,36.5,1015.106
2025-12-13 21:52:15,31.171,36.6,1015.034
2025-12-13 21:52:20,31.246,36.7,1015.037
2025-12-13 21:52:25,31.359,36.6,1015.045
2025-12-13 21:52:30,31.190,36.6,1015.104
2025-12-13 21:52:35,31.228,36.6,1015.098
2025-12-13 21:52:40,31.246,36.6,1015.041
2025-12-13 21:52:45,31.209,36.5,1015.084
2025-12-13 21:52:50,31.265,36.5,1015.106
2025-12-13 21:52:55,31.284,36.9,1015.087
2025-12-13 21:53:00,31.359,36.6,1015.056
2025-12-13 21:53:05,31.209,36.5,1015.085
2025-12-13 21:53:10,31.246,36.5,1015.031
2025-12-13 21:53:15,31.097,36.6,1014.980
2025-12-13 21:53:20,31.115,36.5,1014.971
2025-12-13 21:53:25,31.190,36.5,1015.047
2025-12-13 21:53:30,31.228,36.6,1015.020
2025-12-13 21:53:35,31.228,36.5,1015.047
2025-12-13 21:53:40,31.115,36.5,1015.051
2025-12-13 21:53:45,31.059,36.6,1015.116
2025-12-13 21:53:50,31.190,36.6,1015.088
2025-12-13 21:53:55,31.209,36.7,1015.072
2025-12-13 21:54:00,31.265,36.6,1015.037
2025-12-13 21:54:05,31.303,36.7,1015.042
2025-12-13 21:54:10,31.190,36.5,1015.192
2025-12-13 21:54:15,31.209,36.4,1015.014
2025-12-13 21:54:20,31.246,35.7,1015.050
2025-12-13 21:54:25,31.171,36.6,1015.069
2025-12-13 21:54:30,31.359,36.6,1015.120
2025-12-13 21:54:35,31.265,36.5,1015.081
2025-12-13 21:54:40,31.321,36.2,1015.050
2025-12-13 21:54:45,31.303,36.4,1015.017
2025-12-13 21:54:50,31.284,36.4,1015.059
2025-12-13 21:54:55,31.452,36.5,1015.051
2025-12-13 21:55:00,31.246,36.5,1015.102
2025-12-13 21:55:05,31.246,36.6,1015.098
2025-12-13 21:55:10,31.265,36.5,1015.018
2025-12-13 21:55:15,31.378,36.7,1015.067
2025-12-13 21:55:20,31.284,36.6,1015.093
2025-12-13 21:55:25,31.265,36.3,1014.976
2025-12-13 21:55:30,31.303,36.6,1015.063
2025-12-13 21:55:35,31.246,36.4,1015.003
2025-12-13 21:55:40,31.228,36.5,1015.062
2025-12-13 21:55:45,31.171,36.6,1015.138
2025-12-13 21:55:50,31.190,36.7,1014.993
2025-12-13 21:55:55,31.246,36.5,1015.021
2025-12-13 21:56:00,31.359,36.7,1015.016
2025-12-13 21:56:05,31.340,36.2,1015.029
2025-12-13 21:56:10,31.340,36.3,1015.046
2025-12-13 21:56:15,31.415,36.6,1015.027
2025-12-13 21:56:20,31.321,36.3,1015.024
2025-12-13 21:56:25,31.340,36.5,1015.014
2025-12-13 21:56:30,31.415,36.4,1015.089
2025-12-13 21:56:35,31.284,36.3,1014.999
2025-12-13 21:56:40,31.246,36.1,1015.018
2025-12-13 21:56:45,31.378,36.4,1015.074
2025-12-13 21:56:50,31.359,36.5,1014.979
2025-12-13 21:56:55,31.434,36.3,1015.009
2025-12-13 21:57:00,31.359,36.6,1015.055
2025-12-13 21:57:05,31.396,36.5,1014.994
2025-12-13 21:57:10,31.209,36.3,1015.014
2025-12-13 21:57:15,31.246,36.3,1015.007
2025-12-13 21:57:20,31.321,36.5,1014.958
2025-12-13 21:57:25,31.340,36.1,1015.057
2025-12-13 21:57:30,31.321,36.6,1015.071
2025-12-13 21:57:35,31.228,36.4,1015.015
2025-12-13 21:57:40,31.340,36.3,1014.996
2025-12-13 21:57:45,31.303,36.3,1015.056
2025-12-13 21:57:50,31.303,36.4,1015.036
2025-12-13 21:57:55,31.321,36.5,1015.049
2025-12-13 21:58:00,31.265,35.2,1015.048
2025-12-13 21:58:05,31.190,36.3,1014.971
2025-12-13 21:58:10,31.340,36.4,1015.026
2025-12-13 21:58:15,31.359,36.4,1015.003
2025-12-13 21:58:20,31.321,36.6,1015.015
2025-12-13 21:58:25,31.228,38.1,1015.015
2025-12-13 21:58:30,31.284,36.5,1015.013
2025-12-13 21:58:35,31.321,36.5,1015.025
2025-12-13 21:58:40,31.209,36.3,1015.028
2025-12-13 21:58:45,31.171,36.4,1014.976
2025-12-13 21:58:51,31.434,37.5,1015.006
2025-12-13 21:58:56,31.228,36.4,1014.986
2025-12-13 21:59:01,31.471,36.5,1014.994
2025-12-13 21:59:06,31.303,36.4,1014.966
2025-12-13 21:59:11,31.190,36.5,1014.934
2025-12-13 21:59:16,31.340,36.5,1014.985
2025-12-13 21:59:21,31.246,36.4,1015.035
2025-12-13 21:59:26,31.340,36.5,1014.970
2025-12-13 21:59:31,31.321,36.4,1014.995
2025-12-13 21:59:36,31.284,36.2,1015.027
2025-12-13 21:59:41,31.490,37.5,1014.977
2025-12-13 21:59:46,31.303,36.5,1014.925
2025-12-13 21:59:51,31.434,36.3,1014.947
2025-12-13 21:59:56,31.340,36.2,1014.986
2025-12-13 22:00:01,31.303,36.5,1014.991
2025-12-13 22:00:06,31.452,36.2,1015.010
2025-12-13 22:00:11,31.396,36.1,1014.992
2025-12-13 22:00:16,31.434,36.3,1014.937
2025-12-13 22:00:21,31.321,36.2,1014.935
2025-12-13 22:00:26,31.359,36.1,1014.909
2025-12-13 22:00:31,31.378,36.3,1014.931
2025-12-13 22:00:36,31.490,36.3,1014.931
2025-12-13 22:00:41,31.396,36.2,1015.008
2025-12-13 22:00:46,31.434,36.4,1014.977
2025-12-13 22:00:51,31.359,36.3,1014.916
2025-12-13 22:00:56,31.452,36.4,1014.980
2025-12-13 22:01:01,31.471,36.2,1014.949
2025-12-13 22:01:06,31.284,36.3,1014.934
2025-12-13 22:01:11,31.378,36.5,1014.946
2025-12-13 22:01:16,31.378,36.2,1014.970
2025-12-13 22:01:21,31.378,36.5,1014.994
2025-12-13 22:01:26,31.284,36.1,1015.035
2025-12-13 22:01:31,31.378,36.1,1015.028
2025-12-13 22:01:36,31.246,36.4,1014.976
2025-12-13 22:01:41,31.359,36.3,1014.987
2025-12-13 22:01:46,31.340,36.4,1015.059
2025-12-13 22:01:51,31.378,36.3,1015.001
2025-12-13 22:01:56,31.265,36.2,1014.979
2025-12-13 22:02:01,31.359,36.2,1015.026
2025-12-13 22:02:06,31.303,36.2,1014.958
2025-12-13 22:02:11,31.246,36.5,1014.909
2025-12-13 22:02:16,31.209,36.2,1014.908
2025-12-13 22:02:21,31.153,36.3,1014.988
2025-12-13 22:02:26,31.284,36.4,1014.978
2025-12-13 22:02:31,31.190,36.4,1014.925
2025-12-13 22:02:36,31.228,36.4,1014.942
2025-12-13 22:02:41,31.284,36.4,1014.895
2025-12-13 22:02:46,31.340,36.2,1014.949
2025-12-13 22:02:51,31.228,36.4,1015.062
2025-12-13 22:02:56,31.209,36.6,1014.992
2025-12-13 22:03:01,31.265,36.1,1014.984
2025-12-13 22:03:06,31.378,36.1,1014.986
2025-12-13 22:03:11,31.190,36.3,1014.997
2025-12-13 22:03:16,31.246,36.3,1015.025
2025-12-13 22:03:21,31.265,36.3,1014.969
2025-12-13 22:03:26,31.209,36.3,1014.953
2025-12-13 22:03:31,31.284,36.2,1015.041
2025-12-13 22:03:36,31.396,36.2,1014.950
2025-12-13 22:03:41,31.396,36.3,1014.881
2025-12-13 22:03:46,31.340,36.3,1014.871
2025-12-13 22:03:51,31.415,36.4,1014.926
2025-12-13 22:03:56,31.284,36.3,1014.926
2025-12-13 22:04:01,31.246,36.6,1014.928
2025-12-13 22:04:06,31.321,36.3,1014.982
2025-12-13 22:04:11,31.209,36.1,1014.941
2025-12-13 22:04:16,31.359,36.2,1014.913
2025-12-13 22:04:21,31.303,36.3,1014.945
2025-12-13 22:04:26,31.359,36.1,1014.959
2025-12-13 22:04:31,31.359,36.3,1014.969
2025-12-13 22:04:36,31.396,35.1,1014.949
2025-12-13 22:04:41,31.396,36.3,1014.966
2025-12-13 22:04:46,31.303,36.3,1014.954
2025-12-13 22:04:51,31.415,36.3,1014.954
2025-12-13 22:04:56,31.378,36.3,1014.912
2025-12-13 22:05:01,31.321,36.3,1014.874
2025-12-13 22:05:06,31.209,36.4,1014.908
2025-12-13 22:05:11,31.303,36.3,1014.907
2025-12-13 22:05:16,31.321,36.4,1014.957
2025-12-13 22:05:21,31.340,36.1,1014.901
2025-12-13 22:05:26,31.284,36.4,1014.930
2025-12-13 22:05:31,31.340,36.3,1014.948
2025-12-13 22:05:36,31.490,36.4,1014.929
2025-12-13 22:05:41,31.359,36.1,1014.895
2025-12-13 22:05:46,31.321,36.3,1014.891
2025-12-13 22:05:51,31.340,36.0,1014.894
2025-12-13 22:05:56,31.340,36.2,1014.918
2025-12-13 22:06:01,31.378,36.3,1014.906
2025-12-13 22:06:06,31.415,36.1,1014.883
2025-12-13 22:06:11,31.321,36.3,1014.899
2025-12-13 22:06:16,31.359,36.2,1014.893
2025-12-13 22:06:21,31.434,36.3,1014.882
2025-12-13 22:06:26,31.415,36.2,1014.964
2025-12-13 22:06:31,31.359,36.1,1014.909
2025-12-13 22:06:36,31.452,36.2,1014.887
2025-12-13 22:06:41,31.303,36.3,1014.895
2025-12-13 22:06:46,31.378,36.2,1014.894
2025-12-13 22:06:51,31.321,36.2,1014.918
2025-12-13 22:06:57,31.265,36.3,1014.875
2025-12-13 22:07:02,31.303,36.4,1014.864
2025-12-13 22:07:07,31.171,36.3,1014.855
2025-12-13 22:07:12,31.209,36.2,1014.881
2025-12-13 22:07:17,30.984,36.4,1014.860
2025-12-13 22:07:22,31.040,36.2,1014.868
2025-12-13 22:07:27,30.928,36.4,1014.831
2025-12-13 22:07:32,30.928,36.5,1014.871
2025-12-13 22:07:37,30.928,36.5,1014.819
2025-12-13 22:07:42,30.872,36.6,1014.859
2025-12-13 22:07:47,30.816,36.7,1014.835
2025-12-13 22:07:52,30.778,36.6,1014.848
2025-12-13 22:07:57,30.797,36.5,1014.821
2025-12-13 22:08:02,30.965,36.4,1014.855
2025-12-13 22:08:07,30.909,36.7,1014.874
2025-12-13 22:08:12,30.947,36.6,1014.814
2025-12-13 22:08:17,30.834,36.6,1014.886
2025-12-13 22:08:22,30.947,36.7,1014.849
2025-12-13 22:08:27,30.890,36.6,1014.942
2025-12-13 22:08:32,30.965,36.7,1014.887
2025-12-13 22:08:37,31.115,36.5,1014.800
2025-12-13 22:08:42,30.984,36.3,1014.853
2025-12-13 22:08:47,31.022,36.6,1014.913
2025-12-13 22:08:52,31.097,36.5,1014.857
2025-12-13 22:08:57,31.078,36.3,1014.765
2025-12-13 22:09:02,31.022,36.3,1014.766
2025-12-13 22:09:07,31.059,36.4,1014.821
2025-12-13 22:09:12,30.909,36.6,1014.840
2025-12-13 22:09:17,30.872,36.5,1014.752
2025-12-13 22:09:22,30.947,36.5,1014.806
2025-12-13 22:09:27,30.890,36.5,1014.790
2025-12-13 22:09:32,30.965,36.5,1014.792
2025-12-13 22:09:37,30.834,36.4,1014.761
2025-12-13 22:09:42,31.040,36.6,1014.815
2025-12-13 22:09:47,31.040,37.5,1014.776
2025-12-13 22:09:52,31.022,36.6,1014.791
2025-12-13 22:09:57,30.965,36.5,1014.771
2025-12-13 22:10:02,31.097,36.6,1014.753
2025-12-13 22:10:07,31.059,36.4,1014.783
2025-12-13 22:10:12,31.022,37.6,1014.784
2025-12-13 22:10:17,31.153,36.4,1014.731
2025-12-13 22:10:22,31.078,36.4,1014.748
2025-12-13 22:10:27,31.040,36.4,1014.723
2025-12-13 22:10:32,31.134,36.5,1014.725
2025-12-13 22:10:37,31.115,36.2,1014.708
2025-12-13 22:10:42,31.078,36.4,1014.700
2025-12-13 22:10:47,31.078,36.3,1014.703
2025-12-13 22:10:52,31.097,36.3,1014.658
2025-12-13 22:10:57,31.134,36.5,1014.695
2025-12-13 22:11:02,31.209,36.4,1014.698
2025-12-13 22:11:07,31.078,36.2,1014.687
2025-12-13 22:11:12,31.134,36.3,1014.692
2025-12-13 22:11:17,31.190,36.1,1014.725
2025-12-13 22:11:22,31.115,36.3,1014.712
2025-12-13 22:11:27,31.040,36.4,1014.661
2025-12-13 22:11:32,31.097,36.3,1014.608
2025-12-13 22:11:37,31.171,36.1,1014.662
2025-12-13 22:11:42,31.115,36.5,1014.698
2025-12-13 22:11:47,31.097,36.3,1014.685
2025-12-13 22:11:52,31.059,36.1,1014.693
2025-12-13 22:11:57,31.097,36.5,1014.652
2025-12-13 22:12:02,31.153,36.0,1014.682
2025-12-13 22:12:07,31.134,36.5,1014.677
2025-12-13 22:12:12,31.209,36.3,1014.704
2025-12-13 22:12:17,31.078,36.2,1014.699
2025-12-13 22:12:22,31.134,36.3,1014.722
2025-12-13 22:12:27,31.134,36.3,1014.699
2025-12-13 22:12:32,31.115,36.4,1014.622
2025-12-13 22:12:37,31.059,36.2,1014.602
2025-12-13 22:12:42,31.022,36.3,1014.591
2025-12-13 22:12:47,31.040,36.2,1014.577
2025-12-13 22:12:52,30.909,36.4,1014.627
2025-12-13 22:12:57,30.984,36.3,1014.630
2025-12-13 22:13:02,31.003,36.2,1014.593
2025-12-13 22:13:07,30.890,36.7,1014.587
2025-12-13 22:13:12,30.872,36.2,1014.579
2025-12-13 22:13:17,31.003,36.6,1014.575
2025-12-13 22:13:22,31.003,36.5,1014.653
2025-12-13 22:13:27,30.872,36.5,1014.558
2025-12-13 22:13:32,30.965,36.4,1014.603
2025-12-13 22:13:37,30.965,36.4,1014.609
2025-12-13 22:13:42,30.741,36.6,1014.635
2025-12-13 22:13:47,30.816,36.8,1014.575
2025-12-13 22:13:52,30.797,36.6,1014.591
2025-12-13 22:13:57,30.778,36.6,1014.597
2025-12-13 22:14:02,30.834,36.6,1014.637
2025-12-13 22:14:07,30.890,36.6,1014.626
2025-12-13 22:14:12,30.890,36.6,1014.612
2025-12-13 22:14:17,30.947,36.6,1014.646
2025-12-13 22:14:22,30.947,36.6,1014.605
2025-12-13 22:14:27,30.872,36.6,1014.632
2025-12-13 22:14:32,30.928,36.4,1014.680
2025-12-13 22:14:37,30.872,36.5,1014.622
2025-12-13 22:14:42,30.947,36.5,1014.605
2025-12-13 22:14:47,30.965,36.9,1014.622
2025-12-13 22:14:52,30.984,36.4,1014.693
2025-12-13 22:14:57,30.909,36.6,1014.636
2025-12-13 22:15:02,30.909,36.5,1014.649
2025-12-13 22:15:07,30.909,36.5,1014.599
2025-12-13 22:15:12,31.003,36.7,1014.649
2025-12-13 22:15:17,31.003,36.5,1014.614
2025-12-13 22:15:22,31.003,36.4,1014.619
2025-12-13 22:15:28,30.853,36.5,1014.669
2025-12-13 22:15:33,31.022,36.5,1014.584
2025-12-13 22:15:38,31.003,36.6,1014.700
2025-12-13 22:15:43,30.965,36.7,1014.629
2025-12-13 22:15:48,30.984,36.6,1014.645
2025-12-13 22:15:53,31.171,36.6,1014.654
2025-12-13 22:15:58,31.022,36.5,1014.631
2025-12-13 22:16:03,31.059,36.5,1014.614
2025-12-13 22:16:08,31.022,36.6,1014.621
2025-12-13 22:16:13,31.022,36.0,1014.625
2025-12-13 22:16:18,31.115,36.4,1014.617
2025-12-13 22:16:23,31.190,36.5,1014.629
2025-12-13 22:16:28,31.115,36.3,1014.616
2025-12-13 22:16:33,31.190,36.4,1014.619
2025-12-13 22:16:38,31.078,36.5,1014.591
2025-12-13 22:16:43,31.228,36.5,1014.668
2025-12-13 22:16:48,31.265,36.6,1014.674
2025-12-13 22:16:53,31.171,36.6,1014.610
2025-12-13 22:16:58,31.246,36.6,1014.617
2025-12-13 22:17:03,31.153,36.3,1014.619
2025-12-13 22:17:08,31.153,36.4,1014.672
2025-12-13 22:17:13,31.190,36.5,1014.609
2025-12-13 22:17:18,31.246,36.4,1014.585
2025-12-13 22:17:23,31.303,36.6,1014.632
2025-12-13 22:17:28,31.228,36.5,1014.635
2025-12-13 22:17:33,31.246,36.4,1014.576
2025-12-13 22:17:38,31.265,36.3,1014.527
2025-12-13 22:17:43,31.284,36.4,1014.593
2025-12-13 22:17:48,31.303,36.4,1014.646
2025-12-13 22:17:53,31.340,36.3,1014.608
2025-12-13 22:17:58,31.265,36.5,1014.640
2025-12-13 22:18:03,31.378,35.7,1014.600
